county,precinct,office,district,party,candidate,votes,early_voting,election_day
Lipscomb,202,Straight Party,,,Over Votes,0,0,0
Lipscomb,202,Straight Party,,,Under Votes,43,19,24
Lipscomb,202,Registered Voters,,,,159,,
Lipscomb,202,Ballots Cast,,,,119,44,75
Lipscomb,202,Straight Party,,REP,Republican Party,72,24,75
Lipscomb,202,Straight Party,,,Over Votes,0,0,0
Lipscomb,202,Straight Party,,,Under Votes,43,19,24
Lipscomb,202,Straight Party,,DEM,Democratic Party,4,1,75
Lipscomb,202,Straight Party,,LIB,Libertarian Party,0,0,75
Lipscomb,202,Straight Party,,GRN,Green Party,0,0,75
Lipscomb,202,President,,REP,Donald J. Trump / Mike Pence,110,40,75
Lipscomb,202,President,,,Over Votes,0,0,0
Lipscomb,202,President,,,Under Votes,2,1,1
Lipscomb,202,President,,DEM,Hillary Clinton / Tim Kaine,7,3,75
Lipscomb,202,President,,LIB,Gary Johnson / William Weld,0,0,75
Lipscomb,202,President,,GRN,Jill Stein / Ajamu Baraka,0,0,75
Lipscomb,202,President,,,Darrell L. Castle/Scott N. Bradley,0,0,75
Lipscomb,202,President,,,Scott Cubbler/Michael Rodriguez,0,0,75
Lipscomb,202,President,,,Cherunda Fox/Roger Kushner,0,0,75
Lipscomb,202,President,,,Tom Hoefling/Steve Schulin,0,0,75
Lipscomb,202,President,,,Laurence Kotlikoff/Edward Leamer,0,0,75
Lipscomb,202,President,,,Jonathan Lee/Jeffrey Erskine,0,0,75
Lipscomb,202,President,,,Michael A. Maturen/Juan a. Munoz,0,0,75
Lipscomb,202,President,,,Evan McMullin/Nathan Johnson,0,0,75
Lipscomb,202,President,,,Monica Moorehead/Lamont Lilly,0,0,75
Lipscomb,202,President,,,Robert Morrow/Todd Sanders,0,0,75
Lipscomb,202,President,,,Emidio Soltysik/Angela Walker,0,0,75
Lipscomb,202,President,,,Da;e Steffes/Paul E. Case,0,0,75
Lipscomb,202,President,,,Tony Valdivia/Aaron Barriere,0,0,75
Lipscomb,202,U.S. House,13,REP,Mac Thornberry,110,37,75
Lipscomb,202,U.S. House,13,,Over Votes,0,0,0
Lipscomb,202,U.S. House,13,,Under Votes,4,2,2
Lipscomb,202,U.S. House,13,LIB,Calvin DeWeese,5,5,75
Lipscomb,202,U.S. House,13,GRN,"H. F. ""Rusty"" Tomlinson",0,0,75
Lipscomb,202,Railroad Commissioner,,REP,Wayne Christian,106,37,75
Lipscomb,202,Railroad Commissioner,,,Over Votes,0,0,0
Lipscomb,202,Railroad Commissioner,,,Under Votes,1,0,1
Lipscomb,202,Railroad Commissioner,,DEM,Grady Yarbrough,8,3,75
Lipscomb,202,Railroad Commissioner,,LIB,Mark Miller,4,4,75
Lipscomb,202,Railroad Commissioner,,GRN,Martina Salinas,0,0,75
Lipscomb,202,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,107,38,75
Lipscomb,202,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Lipscomb,202,"Justice, Supreme Court, Place 3",,,Under Votes,1,0,1
Lipscomb,202,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,8,4,75
Lipscomb,202,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,3,2,75
Lipscomb,202,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,0,0,75
Lipscomb,202,"Justice, Supreme Court, Place 5",,REP,Paul Green,105,37,75
Lipscomb,202,"Justice, Supreme Court, Place 5",,,Over Votes,0,0,0
Lipscomb,202,"Justice, Supreme Court, Place 5",,,Under Votes,3,1,2
Lipscomb,202,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,10,5,75
Lipscomb,202,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,1,1,75
Lipscomb,202,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,0,0,75
Lipscomb,202,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,107,39,75
Lipscomb,202,"Justice, Supreme Court, Place 9",,,Over Votes,0,0,0
Lipscomb,202,"Justice, Supreme Court, Place 9",,,Under Votes,2,1,1
Lipscomb,202,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,8,4,75
Lipscomb,202,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,0,0,75
Lipscomb,202,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,2,0,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,106,39,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,3,1,2
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",7,3,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 2",,LIB,Mark Ash,3,1,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 2",,GRN,Adam King Blackwell Reposa,0,0,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,107,38,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 5",,,Over Votes,0,0,0
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 5",,,Under Votes,1,0,1
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,9,5,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",1,1,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,1,0,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,106,38,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 6",,,Over Votes,0,0,0
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 6",,,Under Votes,3,1,2
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,7,3,75
Lipscomb,202,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,3,2,75
Lipscomb,202,"Member, State Board of Education",15,REP,Marty Rowley,110,39,75
Lipscomb,202,"Member, State Board of Education",15,,Over Votes,0,0,0
Lipscomb,202,"Member, State Board of Education",15,,Under Votes,9,5,4
Lipscomb,202,State Representative,88,REP,Ken King,114,41,75
Lipscomb,202,State Representative,88,,Over Votes,0,0,0
Lipscomb,202,State Representative,88,,Under Votes,5,3,2
Lipscomb,202,"Justice, 7th Court of Appeals District, Place 4",,REP,Jim Campbell,112,40,75
Lipscomb,202,"Justice, 7th Court of Appeals District, Place 4",,,Over Votes,0,0,0
Lipscomb,202,"Justice, 7th Court of Appeals District, Place 4",,,Under Votes,7,4,3
Lipscomb,202,"District Attorney, 31st Judicial District",,REP,Franklin McDonough,110,39,75
Lipscomb,202,"District Attorney, 31st Judicial District",,,Over Votes,0,0,0
Lipscomb,202,"District Attorney, 31st Judicial District",,,Under Votes,9,5,4
Lipscomb,202,County Attorney,,REP,Matthew Bartosiewicz,110,40,75
Lipscomb,202,County Attorney,,,Over Votes,0,0,0
Lipscomb,202,County Attorney,,,Under Votes,9,4,5
Lipscomb,202,Sheriff,,REP,Kenneth M. Eggleston,104,37,75
Lipscomb,202,Sheriff,,,Over Votes,0,0,0
Lipscomb,202,Sheriff,,,Under Votes,15,7,8
Lipscomb,202,Tax Assessor-Collector,,REP,Sharla Bradshaw,110,40,75
Lipscomb,202,Tax Assessor-Collector,,,Over Votes,0,0,0
Lipscomb,202,Tax Assessor-Collector,,,Under Votes,9,4,5
Lipscomb,202,County Treasurer - Unexpired Term,,REP,Kimberly L. Long,109,40,75
Lipscomb,202,County Treasurer - Unexpired Term,,,Over Votes,0,0,0
Lipscomb,202,County Treasurer - Unexpired Term,,,Under Votes,10,4,6
Lipscomb,303,Straight Party,,,Over Votes,0,0,0
Lipscomb,303,Straight Party,,,Under Votes,112,35,77
Lipscomb,303,Registered Voters,,,,438,,
Lipscomb,303,Ballots Cast,,,,303,93,210
Lipscomb,303,Straight Party,,REP,Republican Party,172,47,210
Lipscomb,303,Straight Party,,,Over Votes,0,0,0
Lipscomb,303,Straight Party,,,Under Votes,112,35,77
Lipscomb,303,Straight Party,,DEM,Democratic Party,19,11,210
Lipscomb,303,Straight Party,,LIB,Libertarian Party,0,0,210
Lipscomb,303,Straight Party,,GRN,Green Party,0,0,210
Lipscomb,303,President,,REP,Donald J. Trump / Mike Pence,265,72,210
Lipscomb,303,President,,,Over Votes,0,0,0
Lipscomb,303,President,,,Under Votes,7,1,6
Lipscomb,303,President,,DEM,Hillary Clinton / Tim Kaine,26,15,210
Lipscomb,303,President,,LIB,Gary Johnson / William Weld,4,4,210
Lipscomb,303,President,,GRN,Jill Stein / Ajamu Baraka,0,0,210
Lipscomb,303,President,,,Darrell L. Castle/Scott N. Bradley,0,0,210
Lipscomb,303,President,,,Scott Cubbler/Michael Rodriguez,0,0,210
Lipscomb,303,President,,,Cherunda Fox/Roger Kushner,0,0,210
Lipscomb,303,President,,,Tom Hoefling/Steve Schulin,0,0,210
Lipscomb,303,President,,,Laurence Kotlikoff/Edward Leamer,0,0,210
Lipscomb,303,President,,,Jonathan Lee/Jeffrey Erskine,0,0,210
Lipscomb,303,President,,,Michael A. Maturen/Juan a. Munoz,0,0,210
Lipscomb,303,President,,,Evan McMullin/Nathan Johnson,1,1,210
Lipscomb,303,President,,,Monica Moorehead/Lamont Lilly,0,0,210
Lipscomb,303,President,,,Robert Morrow/Todd Sanders,0,0,210
Lipscomb,303,President,,,Emidio Soltysik/Angela Walker,0,0,210
Lipscomb,303,President,,,Da;e Steffes/Paul E. Case,0,0,210
Lipscomb,303,President,,,Tony Valdivia/Aaron Barriere,0,0,210
Lipscomb,303,U.S. House,13,REP,Mac Thornberry,267,74,210
Lipscomb,303,U.S. House,13,,Over Votes,0,0,0
Lipscomb,303,U.S. House,13,,Under Votes,28,16,12
Lipscomb,303,U.S. House,13,LIB,Calvin DeWeese,6,2,210
Lipscomb,303,U.S. House,13,GRN,"H. F. ""Rusty"" Tomlinson",2,1,210
Lipscomb,303,Railroad Commissioner,,REP,Wayne Christian,243,67,210
Lipscomb,303,Railroad Commissioner,,,Over Votes,0,0,0
Lipscomb,303,Railroad Commissioner,,,Under Votes,16,6,10
Lipscomb,303,Railroad Commissioner,,DEM,Grady Yarbrough,39,19,210
Lipscomb,303,Railroad Commissioner,,LIB,Mark Miller,5,1,210
Lipscomb,303,Railroad Commissioner,,GRN,Martina Salinas,0,0,210
Lipscomb,303,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,236,64,210
Lipscomb,303,"Justice, Supreme Court, Place 3",,,Over Votes,0,0,0
Lipscomb,303,"Justice, Supreme Court, Place 3",,,Under Votes,21,9,12
Lipscomb,303,"Justice, Supreme Court, Place 3",,DEM,Mike Westergren,37,18,210
Lipscomb,303,"Justice, Supreme Court, Place 3",,LIB,Kathie Glass,5,1,210
Lipscomb,303,"Justice, Supreme Court, Place 3",,GRN,Rodolfo Rivera Munoz,4,1,210
Lipscomb,303,"Justice, Supreme Court, Place 5",,REP,Paul Green,246,68,210
Lipscomb,303,"Justice, Supreme Court, Place 5",,,Over Votes,0,0,0
Lipscomb,303,"Justice, Supreme Court, Place 5",,,Under Votes,22,10,12
Lipscomb,303,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,30,15,210
Lipscomb,303,"Justice, Supreme Court, Place 5",,LIB,Tom Oxford,4,0,210
Lipscomb,303,"Justice, Supreme Court, Place 5",,GRN,Charles E. Waterbury,1,0,210
Lipscomb,303,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,233,62,210
Lipscomb,303,"Justice, Supreme Court, Place 9",,,Over Votes,0,0,0
Lipscomb,303,"Justice, Supreme Court, Place 9",,,Under Votes,24,11,13
Lipscomb,303,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,36,18,210
Lipscomb,303,"Justice, Supreme Court, Place 9",,LIB,Don Fulton,5,0,210
Lipscomb,303,"Justice, Supreme Court, Place 9",,GRN,Jim Chisholm,5,2,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,242,68,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 2",,,Over Votes,0,0,0
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 2",,,Under Votes,22,8,14
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",35,16,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 2",,LIB,Mark Ash,4,1,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 2",,GRN,Adam King Blackwell Reposa,0,0,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,239,67,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 5",,,Over Votes,0,0,0
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 5",,,Under Votes,24,10,14
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,35,16,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",3,0,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,2,0,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,239,65,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 6",,,Over Votes,0,0,0
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 6",,,Under Votes,24,9,15
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,35,18,210
Lipscomb,303,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,5,1,210
Lipscomb,303,"Member, State Board of Education",15,REP,Marty Rowley,252,66,210
Lipscomb,303,"Member, State Board of Education",15,,Over Votes,0,0,0
Lipscomb,303,"Member, State Board of Education",15,,Under Votes,51,27,24
Lipscomb,303,State Representative,88,REP,Ken King,257,73,210
Lipscomb,303,State Representative,88,,Over Votes,0,0,0
Lipscomb,303,State Representative,88,,Under Votes,46,20,26
Lipscomb,303,"Justice, 7th Court of Appeals District, Place 4",,REP,Jim Campbell,249,67,210
Lipscomb,303,"Justice, 7th Court of Appeals District, Place 4",,,Over Votes,0,0,0
Lipscomb,303,"Justice, 7th Court of Appeals District, Place 4",,,Under Votes,54,26,28
Lipscomb,303,"District Attorney, 31st Judicial District",,REP,Franklin McDonough,247,66,210
Lipscomb,303,"District Attorney, 31st Judicial District",,,Over Votes,0,0,0
Lipscomb,303,"District Attorney, 31st Judicial District",,,Under Votes,56,27,29
Lipscomb,303,County Attorney,,REP,Matthew Bartosiewicz,258,71,210
Lipscomb,303,County Attorney,,,Over Votes,0,0,0
Lipscomb,303,County Attorney,,,Under Votes,45,22,23
Lipscomb,303,Sheriff,,REP,Kenneth M. Eggleston,263,73,210
Lipscomb,303,Sheriff,,,Over Votes,0,0,0
Lipscomb,303,Sheriff,,,Under Votes,40,20,20
Lipscomb,303,Tax Assessor-Collector,,REP,Sharla Bradshaw,255,70,210
Lipscomb,303,Tax Assessor-Collector,,,Over Votes,0,0,0
Lipscomb,303,Tax Assessor-Collector,,,Under Votes,48,23,25
Lipscomb,303,County Treasurer - Unexpired Term,,REP,Kimberly L. Long,256,70,210
Lipscomb,303,County Treasurer - Unexpired Term,,,Over Votes,0,0,0
Lipscomb,303,County Treasurer - Unexpired Term,,,Under Votes,47,23,24
Lipscomb,303,"County Commissioner, Precinct No. 3",,REP,Scotty Mark Schilling,257,73,210
Lipscomb,303,"County Commissioner, Precinct No. 3",,,Over Votes,0,0,0
Lipscomb,303,"County Commissioner, Precinct No. 3",,,Under Votes,46,20,26
Lipscomb,404,Straight Party,,,Over Votes,0,0,0
Lipscomb,404,Straight Party,,,Under Votes,121,43,78
Lipscomb,404,Registered Voters,,,,0,,
Lipscomb,404,Ballots Cast,,,,268,92,176
Lipscomb,404,Straight Party,,REP,Republican Party,125,41,176
Lipscomb,404,Straight Party,,,Over Votes,0,0,0
Lipscomb,404,Straight Party,,,Under Votes,121,43,78
Lipscomb,404,Straight Party,,DEM,Democratic Party,18,7,176
Lipscomb,404,Straight Party,,LIB,Libertarian Party,3,0,176
Lipscomb,404,Straight Party,,GRN,Green Party,1,1,176
Lipscomb,404,President,,REP,Donald J. Trump / Mike Pence,209,72,176
Lipscomb,404,President,,,Over Votes,0,0,0
Lipscomb,404,President,,,Under Votes,5,1,4
Lipscomb,404,President,,DEM,Hillary Clinton / Tim Kaine,43,15,176
Lipscomb,404,President,,LIB,Gary Johnson / William Weld,8,2,176
Lipscomb,404,President,,GRN,Jill Stein / Ajamu Baraka,0,0,176
Lipscomb,404,President,,,Darrell L. Castle/Scott N. Bradley,0,0,176
Lipscomb,404,President,,,Scott Cubbler/Michael Rodriguez,0,0,176
Lipscomb,404,President,,,Cherunda Fox/Roger Kushner,0,0,176
Lipscomb,404,President,,,Tom Hoefling/Steve Schulin,0,0,176
Lipscomb,404,President,,,Laurence Kotlikoff/Edward Leamer,0,0,176
Lipscomb,404,President,,,Jonathan Lee/Jeffrey Erskine,0,0,176
Lipscomb,404,President,,,Michael A. Maturen/Juan a. Munoz,0,0,176
Lipscomb,404,President,,,Evan McMullin/Nathan Johnson,3,2,176
Lipscomb,404,President,,,Monica Moorehead/Lamont Lilly,0,0,176
Lipscomb,404,President,,,Robert Morrow/Todd Sanders,0,0,176
Lipscomb,404,President,,,Emidio Soltysik/Angela Walker,0,0,176
Lipscomb,404,President,,,Da;e Steffes/Paul E. Case,0,0,176
Lipscomb,404,President,,,Tony Valdivia/Aaron Barriere,0,0,176
Lipscomb,404,U.S. House,13,REP,Mac Thornberry,219,77,176
Lipscomb,404,U.S. House,13,,Over Votes,0,0,0
Lipscomb,404,U.S. House,13,,Under Votes,21,9,12
Lipscomb,404,U.S. House,13,LIB,Calvin DeWeese,18,4,176
Lipscomb,404,U.S. House,13,GRN,"H. F. ""Rusty"" Tomlinson",10,2,176
Lipscomb,404,Railroad Commissioner,,REP,Wayne Christian,204,74,176
Lipscomb,404,Railroad Commissioner,,,Over Votes,0,0,0
Lipscomb,404,Railroad Commissioner,,,Under Votes,17,5,12
Lipscomb,404,Railroad Commissioner,,DEM,Grady Yarbrough,37,10,176
