county,precinct,office,district,party,candidate,early_voting,election_day,votes
Mason,101,U.S. Senate,,REP,Ted Cruz,286,92,378
Mason,101,U.S. Senate,,DEM,Beto O'Rourke,72,34,106
Mason,101,U.S. Senate,,LIB,Neal M. Dikeman,2,0,2
Mason,101,U.S. House,11,REP,Mike Conaway,285,99,384
Mason,101,U.S. House,11,DEM,Jennie Lou Leeder,70,25,95
Mason,101,U.S. House,11,LIB,Rhett Rosenquest Smith,0,1,1
Mason,101,Governor,,REP,Greg Abbott,299,98,397
Mason,101,Governor,,DEM,Lupe Valdez,57,24,81
Mason,101,Governor,,LIB,Mark Jay Tippetts,3,1,4
Mason,101,Lieutenant Governor,,REP,Dan Patrick,275,87,362
Mason,101,Lieutenant Governor,,DEM,Mike Collier,77,35,112
Mason,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,1,6
Mason,101,Attorney General,,REP,Ken Paxton,,,0
Mason,101,Attorney General,,DEM,Justin Nelson,,,0
Mason,101,Attorney General,,LIB,Michael Ray Harris,,,0
Mason,101,Comptroller of Public Accounts,,REP,Glenn Hegar,290,93,383
Mason,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,57,24,81
Mason,101,Comptroller of Public Accounts,,LIB,Ben Sanders,7,2,9
Mason,101,Commissioner of the General Land Office,,REP,George P. Bush,286,95,381
Mason,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,58,23,81
Mason,101,Commissioner of the General Land Office,,LIB,Matt Pina,9,5,14
Mason,101,Commissioner of Agriculture,,REP,Sid Miller,276,92,368
Mason,101,Commissioner of Agriculture,,DEM,Kim Olson,69,32,101
Mason,101,Commissioner of Agriculture,,LIB,Richard Carpenter,6,0,6
Mason,101,Railroad Commissioner,,REP,Christi Craddick,277,93,370
Mason,101,Railroad Commissioner,,DEM,Roman McAllen,65,25,90
Mason,101,Railroad Commissioner,,LIB,Mike Wright,8,3,11
Mason,101,State Representative,53,REP,Andrew S. Murr,293,97,390
Mason,101,State Representative,53,DEM,Stephanie Lochte Ertel,60,27,87
Mason,302,U.S. Senate,,REP,Ted Cruz,350,129,479
Mason,302,U.S. Senate,,DEM,Beto O'Rourke,78,31,109
Mason,302,U.S. Senate,,LIB,Neal M. Dikeman,2,0,2
Mason,302,U.S. House,11,REP,Mike Conaway,357,133,490
Mason,302,U.S. House,11,DEM,Jennie Lou Leeder,74,25,99
Mason,302,U.S. House,11,LIB,Rhett Rosenquest Smith,2,0,2
Mason,302,Governor,,REP,Greg Abbott,357,131,488
Mason,302,Governor,,DEM,Lupe Valdez,72,25,97
Mason,302,Governor,,LIB,Mark Jay Tippetts,4,0,4
Mason,302,Lieutenant Governor,,REP,Dan Patrick,323,111,434
Mason,302,Lieutenant Governor,,DEM,Mike Collier,92,42,134
Mason,302,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,3,12
Mason,302,Attorney General,,REP,Ken Paxton,,,0
Mason,302,Attorney General,,DEM,Justin Nelson,,,0
Mason,302,Attorney General,,LIB,Michael Ray Harris,,,0
Mason,302,Comptroller of Public Accounts,,REP,Glenn Hegar,340,127,467
Mason,302,Comptroller of Public Accounts,,DEM,Joi Chevalier,73,21,94
Mason,302,Comptroller of Public Accounts,,LIB,Ben Sanders,11,3,14
Mason,302,Commissioner of the General Land Office,,REP,George P. Bush,333,130,463
Mason,302,Commissioner of the General Land Office,,DEM,Miguel Suazo,77,19,96
Mason,302,Commissioner of the General Land Office,,LIB,Matt Pina,13,6,19
Mason,302,Commissioner of Agriculture,,REP,Sid Miller,341,129,470
Mason,302,Commissioner of Agriculture,,DEM,Kim Olson,79,24,103
Mason,302,Commissioner of Agriculture,,LIB,Richard Carpenter,9,2,11
Mason,302,Railroad Commissioner,,REP,Christi Craddick,338,124,462
Mason,302,Railroad Commissioner,,DEM,Roman McAllen,74,22,96
Mason,302,Railroad Commissioner,,LIB,Mike Wright,13,6,19
Mason,302,State Representative,53,REP,Andrew S. Murr,361,134,495
Mason,302,State Representative,53,DEM,Stephanie Lochte Ertel,70,22,92
Mason,405,U.S. Senate,,REP,Ted Cruz,322,97,419
Mason,405,U.S. Senate,,DEM,Beto O'Rourke,77,23,100
Mason,405,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Mason,405,U.S. House,11,REP,Mike Conaway,329,96,425
Mason,405,U.S. House,11,DEM,Jennie Lou Leeder,69,20,89
Mason,405,U.S. House,11,LIB,Rhett Rosenquest Smith,1,3,4
Mason,405,Governor,,REP,Greg Abbott,331,99,430
Mason,405,Governor,,DEM,Lupe Valdez,62,18,80
Mason,405,Governor,,LIB,Mark Jay Tippetts,6,3,9
Mason,405,Lieutenant Governor,,REP,Dan Patrick,315,84,399
Mason,405,Lieutenant Governor,,DEM,Mike Collier,77,31,108
Mason,405,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,1,6
Mason,405,Attorney General,,REP,Ken Paxton,,,0
Mason,405,Attorney General,,DEM,Justin Nelson,,,0
Mason,405,Attorney General,,LIB,Michael Ray Harris,,,0
Mason,405,Comptroller of Public Accounts,,REP,Glenn Hegar,321,92,413
Mason,405,Comptroller of Public Accounts,,DEM,Joi Chevalier,66,20,86
Mason,405,Comptroller of Public Accounts,,LIB,Ben Sanders,10,2,12
Mason,405,Commissioner of the General Land Office,,REP,George P. Bush,316,89,405
Mason,405,Commissioner of the General Land Office,,DEM,Miguel Suazo,68,23,91
Mason,405,Commissioner of the General Land Office,,LIB,Matt Pina,13,6,19
Mason,405,Commissioner of Agriculture,,REP,Sid Miller,319,91,410
Mason,405,Commissioner of Agriculture,,DEM,Kim Olson,73,23,96
Mason,405,Commissioner of Agriculture,,LIB,Richard Carpenter,5,2,7
Mason,405,Railroad Commissioner,,REP,Christi Craddick,312,86,398
Mason,405,Railroad Commissioner,,DEM,Roman McAllen,72,22,94
Mason,405,Railroad Commissioner,,LIB,Mike Wright,10,7,17
Mason,405,State Representative,53,REP,Andrew S. Murr,330,97,427
Mason,405,State Representative,53,DEM,Stephanie Lochte Ertel,66,20,86
Mason,210,U.S. Senate,,REP,Ted Cruz,214,70,284
Mason,210,U.S. Senate,,DEM,Beto O'Rourke,58,29,87
Mason,210,U.S. Senate,,LIB,Neal M. Dikeman,0,1,1
Mason,210,U.S. House,11,REP,Mike Conaway,207,73,280
Mason,210,U.S. House,11,DEM,Jennie Lou Leeder,55,26,81
Mason,210,U.S. House,11,LIB,Rhett Rosenquest Smith,5,1,6
Mason,210,Governor,,REP,Greg Abbott,215,75,290
Mason,210,Governor,,DEM,Lupe Valdez,51,24,75
Mason,210,Governor,,LIB,Mark Jay Tippetts,3,1,4
Mason,210,Lieutenant Governor,,REP,Dan Patrick,204,69,273
Mason,210,Lieutenant Governor,,DEM,Mike Collier,61,29,90
Mason,210,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,1,6
Mason,210,Attorney General,,REP,Ken Paxton,,,0
Mason,210,Attorney General,,DEM,Justin Nelson,,,0
Mason,210,Attorney General,,LIB,Michael Ray Harris,,,0
Mason,210,Comptroller of Public Accounts,,REP,Glenn Hegar,209,72,281
Mason,210,Comptroller of Public Accounts,,DEM,Joi Chevalier,53,25,78
Mason,210,Comptroller of Public Accounts,,LIB,Ben Sanders,4,2,6
Mason,210,Commissioner of the General Land Office,,REP,George P. Bush,199,72,271
Mason,210,Commissioner of the General Land Office,,DEM,Miguel Suazo,50,25,75
Mason,210,Commissioner of the General Land Office,,LIB,Matt Pina,17,2,19
Mason,210,Commissioner of Agriculture,,REP,Sid Miller,209,69,278
Mason,210,Commissioner of Agriculture,,DEM,Kim Olson,53,29,82
Mason,210,Commissioner of Agriculture,,LIB,Richard Carpenter,3,1,4
Mason,210,Railroad Commissioner,,REP,Christi Craddick,203,69,272
Mason,210,Railroad Commissioner,,DEM,Roman McAllen,55,27,82
Mason,210,Railroad Commissioner,,LIB,Mike Wright,8,3,11
Mason,210,State Representative,53,REP,Andrew S. Murr,209,71,280
Mason,210,State Representative,53,DEM,Stephanie Lochte Ertel,54,28,82