county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Jack,1,Registered Voters,,,,1124,,,
Jack,1,Ballots Cast,,REP,,408,,,
Jack,1,Ballots Cast,,DEM,,43,,,
Jack,1,President,,DEM,Over Votes,0,0,0,0
Jack,1,President,,DEM,Under Votes,1,0,1,0
Jack,1,President,,DEM,Marianne Williamson,0,0,0,0
Jack,1,President,,DEM,Julian Castro,0,0,0,0
Jack,1,President,,DEM,Elizabeth Warren,2,0,1,1
Jack,1,President,,DEM,Michael Bennet,0,0,0,0
Jack,1,President,,DEM,Amy Klobuchar,3,1,0,2
Jack,1,President,,DEM,Joseph R. Biden,22,3,14,5
Jack,1,President,,DEM,John K. Delaney,0,0,0,0
Jack,1,President,,DEM,Deval Patrick,0,0,0,0
Jack,1,President,,DEM,Bernie Sanders,9,4,5,0
Jack,1,President,,DEM,Tom Steyer,0,0,0,0
Jack,1,President,,DEM,Tulsi Gabbard,0,0,0,0
Jack,1,President,,DEM,Michael R. Bloomberg,6,2,1,3
Jack,1,President,,DEM,Pete Buttigieg,0,0,0,0
Jack,1,President,,DEM,Robby Wells,0,0,0,0
Jack,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Jack,1,President,,DEM,Cory Booker,0,0,0,0
Jack,1,President,,DEM,Andrew Yang,0,0,0,0
Jack,1,U.S. Senate,,DEM,Over Votes,0,0,0,0
Jack,1,U.S. Senate,,DEM,Under Votes,6,1,4,1
Jack,1,U.S. Senate,,DEM,D.R. Hunter,2,0,2,0
Jack,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",19,3,10,6
Jack,1,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Jack,1,U.S. Senate,,DEM,Royce West,1,1,0,0
Jack,1,U.S. Senate,,DEM,Amanda K. Edwards,3,1,2,0
Jack,1,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,1,0,0
Jack,1,U.S. Senate,,DEM,Sema Hernandez,2,1,1,0
Jack,1,U.S. Senate,,DEM,Chris Bell,3,1,2,0
Jack,1,U.S. Senate,,DEM,"Annie ""Mam"" Garcia",1,1,0,0
Jack,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,1,1
Jack,1,U.S. Senate,,DEM,Victor Hugo Harris,1,0,0,1
Jack,1,U.S. Senate,,DEM,Michael Cooper,2,0,0,2
Jack,1,U.S. House,13,DEM,Over Votes,0,0,0,0
Jack,1,U.S. House,13,DEM,Under Votes,10,3,3,4
Jack,1,U.S. House,13,DEM,Timothy W. Gassaway,16,1,9,6
Jack,1,U.S. House,13,DEM,Gus Trujillo,10,3,6,1
Jack,1,U.S. House,13,DEM,Greg Sagan,7,3,4,0
Jack,1,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Jack,1,Railroad Commissioner,,DEM,Under Votes,7,1,5,1
Jack,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,3,6,0
Jack,1,Railroad Commissioner,,DEM,Kelly Stone,6,1,3,2
Jack,1,Railroad Commissioner,,DEM,Mark Watson,11,2,4,5
Jack,1,Railroad Commissioner,,DEM,Chrysta Castaeda,10,3,4,3
Jack,1,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Jack,1,"Chief Justice, Supreme Court",,DEM,Under Votes,5,1,3,1
Jack,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,30,6,16,8
Jack,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,8,3,3,2
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,6,1,4,1
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,19,5,10,4
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,18,4,8,6
Jack,1,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Jack,1,"Justice, Supreme Court, Place 7",,DEM,Under Votes,6,2,3,1
Jack,1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,17,4,8,5
Jack,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,20,4,11,5
Jack,1,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Jack,1,"Justice, Supreme Court, Place 8",,DEM,Under Votes,5,1,3,1
Jack,1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,22,5,12,5
Jack,1,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,16,4,7,5
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,7,1,5,1
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,7,2,4,1
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,24,3,13,8
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,5,4,0,1
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,7,1,5,1
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,30,7,15,8
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,6,2,2,2
Jack,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,11,1,8,2
Jack,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,32,9,14,9
Jack,1,"Member, State Board of Education",14,DEM,Over Votes,0,0,0,0
Jack,1,"Member, State Board of Education",14,DEM,Under Votes,10,1,7,2
Jack,1,"Member, State Board of Education",14,DEM,Greg Alvord,33,9,15,9
Jack,1,State Representative,68,DEM,Over Votes,0,0,0,0
Jack,1,State Representative,68,DEM,Under Votes,10,1,7,2
Jack,1,State Representative,68,DEM,Patsy Ledbetter,33,9,15,9
Jack,1,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Over Votes,0,0,0,0
Jack,1,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Under Votes,12,2,8,2
Jack,1,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Delonia A. Watson,31,8,14,9
Jack,1,County Chairman,,DEM,Over Votes,0,0,0,0
Jack,1,County Chairman,,DEM,Under Votes,11,2,7,2
Jack,1,County Chairman,,DEM,John Barry IV,32,8,15,9
Jack,1,Registered Voters,,,,1124,,,
Jack,1,Ballots Cast,,REP,,408,,,
Jack,1,Ballots Cast,,DEM,,43,,,
Jack,1,President,,REP,Over Votes,0,0,0,0
Jack,1,President,,REP,Under Votes,5,3,2,0
Jack,1,President,,REP,Joe Walsh,1,1,0,0
Jack,1,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Jack,1,President,,REP,Donald J. Trump,386,224,126,36
Jack,1,President,,REP,Bill Weld,2,2,0,0
Jack,1,President,,REP,Matthew John Matern,0,0,0,0
Jack,1,President,,REP,Zoltan G. Istvan,0,0,0,0
Jack,1,President,,REP,Bob Ely,0,0,0,0
Jack,1,President,,REP,Uncommitted,14,5,7,2
Jack,1,U.S. Senate,,REP,Over Votes,0,0,0,0
Jack,1,U.S. Senate,,REP,Under Votes,40,17,20,3
Jack,1,U.S. Senate,,REP,Mark Yancey,29,17,9,3
Jack,1,U.S. Senate,,REP,John Anthony Castro,15,9,6,0
Jack,1,U.S. Senate,,REP,John Cornyn,285,168,85,32
Jack,1,U.S. Senate,,REP,Virgil Bierschwale,2,2,0,0
Jack,1,U.S. Senate,,REP,Dwayne Stovall,37,22,15,0
Jack,1,U.S. House,13,REP,Over Votes,1,0,0,1
Jack,1,U.S. House,13,REP,Under Votes,56,30,17,9
Jack,1,U.S. House,13,REP,Chris Ekstrom,72,40,26,6
Jack,1,U.S. House,13,REP,Elaine Hays,51,34,14,3
Jack,1,U.S. House,13,REP,Monique Worthy,3,1,2,0
Jack,1,U.S. House,13,REP,Diane Knowlton,14,5,8,1
Jack,1,U.S. House,13,REP,Matt McArthur,18,8,10,0
Jack,1,U.S. House,13,REP,Jamie Culley,3,1,2,0
Jack,1,U.S. House,13,REP,Josh Winegarner,134,86,36,12
Jack,1,U.S. House,13,REP,"Cartherine ""I Swear"" Carr",0,0,0,0
Jack,1,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Jack,1,U.S. House,13,REP,Asusena Resndiz,0,0,0,0
Jack,1,U.S. House,13,REP,Vance Snider II,6,6,0,0
Jack,1,U.S. House,13,REP,Lee Harvey,8,6,2,0
Jack,1,U.S. House,13,REP,Mark Neese,13,7,3,3
Jack,1,U.S. House,13,REP,Richard Herman,1,0,1,0
Jack,1,U.S. House,13,REP,Ronny Jackson,28,11,14,3
Jack,1,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Jack,1,Railroad Commissioner,,REP,Under Votes,81,43,24,14
Jack,1,Railroad Commissioner,,REP,Ryan Sitton,135,71,46,18
Jack,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",192,121,65,6
Jack,1,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
Jack,1,"Chief Justice, Supreme Court",,REP,Under Votes,86,44,29,13
Jack,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,322,191,106,25
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,90,51,26,13
Jack,1,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,318,184,109,25
Jack,1,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
Jack,1,"Justice, Supreme Court, Place 7",,REP,Under Votes,91,50,28,13
Jack,1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,317,185,107,25
Jack,1,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Jack,1,"Justice, Supreme Court, Place 8",,REP,Under Votes,90,48,29,13
Jack,1,"Justice, Supreme Court, Place 8",,REP,Brett Busby,318,187,106,25
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,99,50,33,16
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,194,120,58,16
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,99,50,33,16
Jack,1,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,115,65,44,6
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,94,49,32,13
Jack,1,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,314,186,103,25
Jack,1,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
Jack,1,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,95,52,30,13
Jack,1,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,313,183,105,25
Jack,1,"Member, State Board of Education",14,REP,Over Votes,0,0,0,0
Jack,1,"Member, State Board of Education",14,REP,Under Votes,104,53,35,16
Jack,1,"Member, State Board of Education",14,REP,Maria Y. Berry,121,76,38,7
Jack,1,"Member, State Board of Education",14,REP,Sue Melton-Malone,183,106,62,15
Jack,1,State Representative,68,REP,Over Votes,0,0,0,0
Jack,1,State Representative,68,REP,Under Votes,69,32,25,12
Jack,1,State Representative,68,REP,Drew Springer,339,203,110,26
Jack,1,"Justice, 2nd Court of Appeals District, Place 2",,REP,Over Votes,0,0,0,0
Jack,1,"Justice, 2nd Court of Appeals District, Place 2",,REP,Under Votes,94,50,30,14
Jack,1,"Justice, 2nd Court of Appeals District, Place 2",,REP,Dana Womack,314,185,105,24
Jack,1,"Justice, 2nd Court of Appeals District, Place 6",,REP,Over Votes,0,0,0,0
Jack,1,"Justice, 2nd Court of Appeals District, Place 6",,REP,Under Votes,94,47,34,13
Jack,1,"Justice, 2nd Court of Appeals District, Place 6",,REP,Mike Wallach,314,188,101,25
Jack,1,"Justice, 2nd Court of Appeals District, Place 7",,REP,Over Votes,0,0,0,0
Jack,1,"Justice, 2nd Court of Appeals District, Place 7",,REP,Under Votes,112,56,40,16
Jack,1,"Justice, 2nd Court of Appeals District, Place 7",,REP,John P. Chupp,72,43,20,9
Jack,1,"Justice, 2nd Court of Appeals District, Place 7",,REP,Brian Walker,154,96,51,7
Jack,1,"Justice, 2nd Court of Appeals District, Place 7",,REP,Elizabeth Beach,70,40,24,6
Jack,1,"District Attorney, 271st Judicial District",,REP,Over Votes,0,0,0,0
Jack,1,"District Attorney, 271st Judicial District",,REP,Under Votes,80,42,29,9
Jack,1,"District Attorney, 271st Judicial District",,REP,Greg Lowery,328,193,106,29
Jack,1,County Attorney,,REP,Over Votes,0,0,0,0
Jack,1,County Attorney,,REP,Under Votes,62,28,23,11
Jack,1,County Attorney,,REP,Brad Dixon,346,207,112,27
Jack,1,Sheriff,,REP,Over Votes,1,0,0,1
Jack,1,Sheriff,,REP,Under Votes,17,8,6,3
Jack,1,Sheriff,,REP,Robert Charles (R. C.) Langford,192,112,63,17
Jack,1,Sheriff,,REP,Tom Spurlock,198,115,66,17
Jack,1,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
Jack,1,County Tax Assessor-Collector,,REP,Under Votes,50,21,18,11
Jack,1,County Tax Assessor-Collector,,REP,Sharon Robinson,358,214,117,27
Jack,1,"County Commissioner, Precinct 1",,REP,Over Votes,0,0,0,0
Jack,1,"County Commissioner, Precinct 1",,REP,Under Votes,13,5,6,2
Jack,1,"County Commissioner, Precinct 1",,REP,Gary Oliver,293,168,96,29
Jack,1,"County Commissioner, Precinct 1",,REP,Brian Isbell,102,62,33,7
Jack,1,Constable,,REP,Over Votes,0,0,0,0
Jack,1,Constable,,REP,Under Votes,54,27,19,8
Jack,1,Constable,,REP,Clyde E. Watson,354,208,116,30
Jack,1,County Chairman,,REP,Over Votes,0,0,0,0
Jack,1,County Chairman,,REP,Under Votes,65,32,20,13
Jack,1,County Chairman,,REP,Sharon Van Baale,343,203,115,25
Jack,1,Proposition #1,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #1,,DEM,Under Votes,3,0,3,0
Jack,1,Proposition #1,,DEM,Yes,38,9,18,11
Jack,1,Proposition #1,,DEM,No,2,1,1,0
Jack,1,Proposition #2,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #2,,DEM,Under Votes,2,0,2,0
Jack,1,Proposition #2,,DEM,Yes,40,9,20,11
Jack,1,Proposition #2,,DEM,No,1,1,0,0
Jack,1,Proposition #3,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #3,,DEM,Under Votes,1,0,1,0
Jack,1,Proposition #3,,DEM,Yes,40,9,20,11
Jack,1,Proposition #3,,DEM,No,2,1,1,0
Jack,1,Proposition #4,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #4,,DEM,Under Votes,1,0,1,0
Jack,1,Proposition #4,,DEM,Yes,41,9,21,11
Jack,1,Proposition #4,,DEM,No,1,1,0,0
Jack,1,Proposition #5,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #5,,DEM,Under Votes,1,0,1,0
Jack,1,Proposition #5,,DEM,Yes,40,9,20,11
Jack,1,Proposition #5,,DEM,No,2,1,1,0
Jack,1,Proposition #6,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #6,,DEM,Under Votes,2,0,2,0
Jack,1,Proposition #6,,DEM,Yes,41,10,20,11
Jack,1,Proposition #6,,DEM,No,0,0,0,0
Jack,1,Proposition #7,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #7,,DEM,Under Votes,2,0,2,0
Jack,1,Proposition #7,,DEM,Yes,39,9,19,11
Jack,1,Proposition #7,,DEM,No,2,1,1,0
Jack,1,Proposition #8,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #8,,DEM,Under Votes,1,0,1,0
Jack,1,Proposition #8,,DEM,Yes,39,9,21,9
Jack,1,Proposition #8,,DEM,No,1,1,0,0
Jack,1,Proposition #9,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #9,,DEM,Under Votes,2,0,2,0
Jack,1,Proposition #9,,DEM,Yes,38,9,20,9
Jack,1,Proposition #9,,DEM,No,1,1,0,0
Jack,1,Proposition #10,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #10,,DEM,Under Votes,1,0,1,0
Jack,1,Proposition #10,,DEM,Yes,38,9,21,8
Jack,1,Proposition #10,,DEM,No,2,1,0,1
Jack,1,Proposition #11,,DEM,Over Votes,0,0,0,0
Jack,1,Proposition #11,,DEM,Under Votes,3,0,3,0
Jack,1,Proposition #11,,DEM,Yes,36,8,19,9
Jack,1,Proposition #11,,DEM,No,2,2,0,0
Jack,1,Proposition 1,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 1,,REP,Under Votes,18,8,8,2
Jack,1,Proposition 1,,REP,Yes,327,201,94,32
Jack,1,Proposition 1,,REP,No,63,26,33,4
Jack,1,Proposition 2,,REP,Over Votes,1,0,0,1
Jack,1,Proposition 2,,REP,Under Votes,22,8,9,5
Jack,1,Proposition 2,,REP,Yes,322,191,102,29
Jack,1,Proposition 2,,REP,No,63,36,24,3
Jack,1,Proposition 3,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 3,,REP,Under Votes,36,17,14,5
Jack,1,Proposition 3,,REP,Yes,343,201,110,32
Jack,1,Proposition 3,,REP,No,29,17,11,1
Jack,1,Proposition 4,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 4,,REP,Under Votes,27,11,12,4
Jack,1,Proposition 4,,REP,Yes,368,216,119,33
Jack,1,Proposition 4,,REP,No,13,8,4,1
Jack,1,Proposition 5,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 5,,REP,Under Votes,32,13,13,6
Jack,1,Proposition 5,,REP,Yes,349,206,114,29
Jack,1,Proposition 5,,REP,No,27,16,8,3
Jack,1,Proposition 6,,REP,Over Votes,2,0,0,2
Jack,1,Proposition 6,,REP,Under Votes,26,14,8,4
Jack,1,Proposition 6,,REP,Yes,363,211,120,32
Jack,1,Proposition 6,,REP,No,17,10,7,0
Jack,1,Proposition 7,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 7,,REP,Under Votes,22,11,9,2
Jack,1,Proposition 7,,REP,Yes,385,223,126,36
Jack,1,Proposition 7,,REP,No,1,1,0,0
Jack,1,Proposition 8,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 8,,REP,Under Votes,28,12,14,2
Jack,1,Proposition 8,,REP,Yes,379,222,121,36
Jack,1,Proposition 8,,REP,No,1,1,0,0
Jack,1,Proposition 9,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 9,,REP,Under Votes,26,10,14,2
Jack,1,Proposition 9,,REP,Yes,358,212,114,32
Jack,1,Proposition 9,,REP,No,24,13,7,4
Jack,1,Proposition 10,,REP,Over Votes,0,0,0,0
Jack,1,Proposition 10,,REP,Under Votes,34,14,17,3
Jack,1,Proposition 10,,REP,Yes,353,208,113,32
Jack,1,Proposition 10,,REP,No,21,13,5,3
Jack,2,Registered Voters,,,,1063,,,
Jack,2,Ballots Cast,,REP,,333,,,
Jack,2,Ballots Cast,,DEM,,34,,,
Jack,2,President,,DEM,Over Votes,0,0,0,0
Jack,2,President,,DEM,Under Votes,0,0,0,0
Jack,2,President,,DEM,Marianne Williamson,1,1,0,0
Jack,2,President,,DEM,Julian Castro,0,0,0,0
Jack,2,President,,DEM,Elizabeth Warren,3,0,3,0
Jack,2,President,,DEM,Michael Bennet,0,0,0,0
Jack,2,President,,DEM,Amy Klobuchar,2,1,0,1
Jack,2,President,,DEM,Joseph R. Biden,13,8,4,1
Jack,2,President,,DEM,John K. Delaney,0,0,0,0
Jack,2,President,,DEM,Deval Patrick,0,0,0,0
Jack,2,President,,DEM,Bernie Sanders,3,0,1,2
Jack,2,President,,DEM,Tom Steyer,1,1,0,0
Jack,2,President,,DEM,Tulsi Gabbard,1,0,1,0
Jack,2,President,,DEM,Michael R. Bloomberg,8,1,3,4
Jack,2,President,,DEM,Pete Buttigieg,2,2,0,0
Jack,2,President,,DEM,Robby Wells,0,0,0,0
Jack,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Jack,2,President,,DEM,Cory Booker,0,0,0,0
Jack,2,President,,DEM,Andrew Yang,0,0,0,0
Jack,2,U.S. Senate,,DEM,Over Votes,0,0,0,0
Jack,2,U.S. Senate,,DEM,Under Votes,7,5,1,1
Jack,2,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Jack,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",12,5,5,2
Jack,2,U.S. Senate,,DEM,Adrian Ocegueda,1,0,1,0
Jack,2,U.S. Senate,,DEM,Royce West,5,1,2,2
Jack,2,U.S. Senate,,DEM,Amanda K. Edwards,3,2,0,1
Jack,2,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
Jack,2,U.S. Senate,,DEM,Sema Hernandez,1,0,1,0
Jack,2,U.S. Senate,,DEM,Chris Bell,2,1,1,0
Jack,2,U.S. Senate,,DEM,"Annie ""Mam"" Garcia",1,0,0,1
Jack,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Jack,2,U.S. Senate,,DEM,Victor Hugo Harris,2,0,1,1
Jack,2,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Jack,2,U.S. House,13,DEM,Over Votes,0,0,0,0
Jack,2,U.S. House,13,DEM,Under Votes,7,4,1,2
Jack,2,U.S. House,13,DEM,Timothy W. Gassaway,5,2,0,3
Jack,2,U.S. House,13,DEM,Gus Trujillo,9,1,7,1
Jack,2,U.S. House,13,DEM,Greg Sagan,13,7,4,2
Jack,2,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Jack,2,Railroad Commissioner,,DEM,Under Votes,8,4,3,1
Jack,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",7,5,1,1
Jack,2,Railroad Commissioner,,DEM,Kelly Stone,11,2,3,6
Jack,2,Railroad Commissioner,,DEM,Mark Watson,3,2,1,0
Jack,2,Railroad Commissioner,,DEM,Chrysta Castaeda,5,1,4,0
Jack,2,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Jack,2,"Chief Justice, Supreme Court",,DEM,Under Votes,7,5,1,1
Jack,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,18,4,7,7
Jack,2,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,9,5,4,0
Jack,2,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
