county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Franklin,101,President,,REP,TRUMP/PENCE,37,566,87,690
Franklin,101,President,,DEM,BIDEN/HARRIS,14,119,11,144
Franklin,101,President,,LBT,JORGENSEN/COHEN,2,4,3,9
Franklin,101,President,,GRN,HAWKINS/WALKER,0,1,0,1
Franklin,101,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,101,President,,,CARROLL/PATEL,0,0,0,0
Franklin,101,President,,,CELLA/CELLA,0,0,0,0
Franklin,101,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,101,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,101,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,101,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,101,President,,,MORROW/BECKETT,0,0,0,0
Franklin,101,President,,,WELLS/WELLS,0,0,0,0
Franklin,101,U.S. Senate,,REP,CORNYN,38,564,87,689
Franklin,101,U.S. Senate,,DEM,HEGAR,12,104,10,126
Franklin,101,U.S. Senate,,LBT,MCKENNON,2,9,3,14
Franklin,101,U.S. Senate,,GRN,COLLINS,0,0,0,0
Franklin,101,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,101,U.S. House,4,REP,FALLON,37,545,83,665
Franklin,101,U.S. House,4,DEM,FOSTER,12,97,13,122
Franklin,101,U.S. House,4,LBT,ANTONELLI,1,8,3,12
Franklin,101,U.S. House,4,,JONES,0,12,0,12
Franklin,101,Railroad Commissioner,,REP,WRIGHT,37,556,86,679
Franklin,101,Railroad Commissioner,,DEM,CASTANEDA,11,101,10,122
Franklin,101,Railroad Commissioner,,LBT,STERETT,2,9,2,13
Franklin,101,Railroad Commissioner,,GRN,GRUENE,0,1,1,2
Franklin,101,State Senate,1,REP,HUGHES,36,547,88,671
Franklin,101,State Senate,1,DEM,SPANKO,11,107,10,128
Franklin,101,State Representative,1,REP,GARY VANDEAVER,38,573,89,700
Franklin,102,President,,REP,TRUMP/PENCE,12,196,154,362
Franklin,102,President,,DEM,BIDEN/HARRIS,5,14,22,41
Franklin,102,President,,LBT,JORGENSEN/COHEN,0,1,1,2
Franklin,102,President,,GRN,HAWKINS/WALKER,0,0,0,0
Franklin,102,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,102,President,,,CARROLL/PATEL,0,0,0,0
Franklin,102,President,,,CELLA/CELLA,0,0,0,0
Franklin,102,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,102,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,102,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,102,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,102,President,,,MORROW/BECKETT,0,0,0,0
Franklin,102,President,,,WELLS/WELLS,0,0,0,0
Franklin,102,U.S. Senate,,REP,CORNYN,12,192,155,359
Franklin,102,U.S. Senate,,DEM,HEGAR,5,12,15,32
Franklin,102,U.S. Senate,,LBT,MCKENNON,0,3,4,7
Franklin,102,U.S. Senate,,GRN,COLLINS,0,1,1,2
Franklin,102,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,102,U.S. House,4,REP,FALLON,12,193,154,359
Franklin,102,U.S. House,4,DEM,FOSTER,5,12,17,34
Franklin,102,U.S. House,4,LBT,ANTONELLI,0,1,2,3
Franklin,102,U.S. House,4,,JONES,0,1,0,1
Franklin,102,Railroad Commissioner,,REP,WRIGHT,12,194,153,359
Franklin,102,Railroad Commissioner,,DEM,CASTANEDA,4,12,16,32
Franklin,102,Railroad Commissioner,,LBT,STERETT,0,2,4,6
Franklin,102,Railroad Commissioner,,GRN,GRUENE,0,0,1,1
Franklin,102,State Senate,1,REP,HUGHES,11,193,154,358
Franklin,102,State Senate,1,DEM,SPANKO,6,11,17,34
Franklin,102,State Representative,1,REP,GARY VANDEAVER,11,189,152,352
Franklin,201,President,,REP,TRUMP/PENCE,14,327,44,385
Franklin,201,President,,DEM,BIDEN/HARRIS,3,40,13,56
Franklin,201,President,,LBT,JORGENSEN/COHEN,0,1,0,1
Franklin,201,President,,GRN,HAWKINS/WALKER,0,0,0,0
Franklin,201,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,201,President,,,CARROLL/PATEL,0,0,0,0
Franklin,201,President,,,CELLA/CELLA,0,0,0,0
Franklin,201,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,201,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,201,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,201,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,201,President,,,MORROW/BECKETT,0,0,0,0
Franklin,201,President,,,WELLS/WELLS,0,0,0,0
Franklin,201,U.S. Senate,,REP,CORNYN,13,323,42,378
Franklin,201,U.S. Senate,,DEM,HEGAR,3,37,11,51
Franklin,201,U.S. Senate,,LBT,MCKENNON,0,1,0,1
Franklin,201,U.S. Senate,,GRN,COLLINS,0,0,1,1
Franklin,201,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,201,U.S. House,4,REP,FALLON,13,317,40,370
Franklin,201,U.S. House,4,DEM,FOSTER,3,34,13,50
Franklin,201,U.S. House,4,LBT,ANTONELLI,0,3,1,4
Franklin,201,U.S. House,4,,JONES,0,1,0,1
Franklin,201,Railroad Commissioner,,REP,WRIGHT,13,321,37,371
Franklin,201,Railroad Commissioner,,DEM,CASTANEDA,3,29,14,46
Franklin,201,Railroad Commissioner,,LBT,STERETT,0,3,1,4
Franklin,201,Railroad Commissioner,,GRN,GRUENE,0,1,1,2
Franklin,201,State Senate,1,REP,HUGHES,13,325,42,380
Franklin,201,State Senate,1,DEM,SPANKO,3,31,13,47
Franklin,201,State Representative,1,REP,GARY VANDEAVER,14,319,46,379
Franklin,202,President,,REP,TRUMP/PENCE,32,348,105,485
Franklin,202,President,,DEM,BIDEN/HARRIS,17,95,25,137
Franklin,202,President,,LBT,JORGENSEN/COHEN,2,1,0,3
Franklin,202,President,,GRN,HAWKINS/WALKER,0,3,0,3
Franklin,202,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,202,President,,,CARROLL/PATEL,0,0,0,0
Franklin,202,President,,,CELLA/CELLA,0,0,0,0
Franklin,202,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,202,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,202,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,202,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,202,President,,,MORROW/BECKETT,0,0,0,0
Franklin,202,President,,,WELLS/WELLS,0,0,0,0
Franklin,202,U.S. Senate,,REP,CORNYN,31,347,98,476
Franklin,202,U.S. Senate,,DEM,HEGAR,20,96,27,143
Franklin,202,U.S. Senate,,LBT,MCKENNON,0,2,1,3
Franklin,202,U.S. Senate,,GRN,COLLINS,0,1,0,1
Franklin,202,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,202,U.S. House,4,REP,FALLON,31,349,97,477
Franklin,202,U.S. House,4,DEM,FOSTER,19,89,23,131
Franklin,202,U.S. House,4,LBT,ANTONELLI,0,4,5,9
Franklin,202,U.S. House,4,,JONES,0,0,2,2
Franklin,202,Railroad Commissioner,,REP,WRIGHT,32,345,99,476
Franklin,202,Railroad Commissioner,,DEM,CASTANEDA,18,94,26,138
Franklin,202,Railroad Commissioner,,LBT,STERETT,0,1,2,3
Franklin,202,Railroad Commissioner,,GRN,GRUENE,1,2,0,3
Franklin,202,State Senate,1,REP,HUGHES,29,343,100,472
Franklin,202,State Senate,1,DEM,SPANKO,21,96,23,140
Franklin,202,State Representative,1,REP,GARY VANDEAVER,38,377,111,526
Franklin,301,President,,REP,TRUMP/PENCE,22,434,54,510
Franklin,301,President,,DEM,BIDEN/HARRIS,8,68,7,83
Franklin,301,President,,LBT,JORGENSEN/COHEN,1,2,0,3
Franklin,301,President,,GRN,HAWKINS/WALKER,0,0,0,0
Franklin,301,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,301,President,,,CARROLL/PATEL,0,0,0,0
Franklin,301,President,,,CELLA/CELLA,0,0,0,0
Franklin,301,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,301,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,301,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,301,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,301,President,,,MORROW/BECKETT,0,0,0,0
Franklin,301,President,,,WELLS/WELLS,0,0,0,0
Franklin,301,U.S. Senate,,REP,CORNYN,21,425,51,497
Franklin,301,U.S. Senate,,DEM,HEGAR,8,64,6,78
Franklin,301,U.S. Senate,,LBT,MCKENNON,2,7,1,10
Franklin,301,U.S. Senate,,GRN,COLLINS,0,1,1,2
Franklin,301,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,301,U.S. House,4,REP,FALLON,20,411,52,483
Franklin,301,U.S. House,4,DEM,FOSTER,8,61,6,75
Franklin,301,U.S. House,4,LBT,ANTONELLI,1,9,2,12
Franklin,301,U.S. House,4,,JONES,0,7,0,7
Franklin,301,Railroad Commissioner,,REP,WRIGHT,21,425,52,498
Franklin,301,Railroad Commissioner,,DEM,CASTANEDA,6,54,5,65
Franklin,301,Railroad Commissioner,,LBT,STERETT,2,9,1,12
Franklin,301,Railroad Commissioner,,GRN,GRUENE,0,2,1,3
Franklin,301,State Senate,1,REP,HUGHES,21,419,52,492
Franklin,301,State Senate,1,DEM,SPANKO,6,63,6,75
Franklin,301,State Representative,1,REP,GARY VANDEAVER,26,421,52,499
Franklin,302,President,,REP,TRUMP/PENCE,28,284,177,489
Franklin,302,President,,DEM,BIDEN/HARRIS,20,53,23,96
Franklin,302,President,,LBT,JORGENSEN/COHEN,2,0,4,6
Franklin,302,President,,GRN,HAWKINS/WALKER,0,2,1,3
Franklin,302,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,302,President,,,CARROLL/PATEL,0,0,0,0
Franklin,302,President,,,CELLA/CELLA,0,0,0,0
Franklin,302,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,302,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,302,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,302,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,302,President,,,MORROW/BECKETT,0,0,0,0
Franklin,302,President,,,WELLS/WELLS,0,0,0,0
Franklin,302,U.S. Senate,,REP,CORNYN,30,281,178,489
Franklin,302,U.S. Senate,,DEM,HEGAR,20,52,21,93
Franklin,302,U.S. Senate,,LBT,MCKENNON,0,3,3,6
Franklin,302,U.S. Senate,,GRN,COLLINS,0,0,1,1
Franklin,302,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,302,U.S. House,4,REP,FALLON,28,277,179,484
Franklin,302,U.S. House,4,DEM,FOSTER,20,51,19,90
Franklin,302,U.S. House,4,LBT,ANTONELLI,1,3,4,8
Franklin,302,U.S. House,4,,JONES,0,0,0,0
Franklin,302,Railroad Commissioner,,REP,WRIGHT,28,283,175,486
Franklin,302,Railroad Commissioner,,DEM,CASTANEDA,19,44,22,85
Franklin,302,Railroad Commissioner,,LBT,STERETT,2,4,3,9
Franklin,302,Railroad Commissioner,,GRN,GRUENE,1,1,1,3
Franklin,302,State Senate,1,REP,HUGHES,31,283,183,497
Franklin,302,State Senate,1,DEM,SPANKO,19,49,19,87
Franklin,302,State Representative,1,REP,GARY VANDEAVER,29,292,180,501
Franklin,401,President,,REP,TRUMP/PENCE,41,597,118,756
Franklin,401,President,,DEM,BIDEN/HARRIS,26,113,16,155
Franklin,401,President,,LBT,JORGENSEN/COHEN,0,2,2,4
Franklin,401,President,,GRN,HAWKINS/WALKER,0,0,0,0
Franklin,401,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,401,President,,,CARROLL/PATEL,0,0,0,0
Franklin,401,President,,,CELLA/CELLA,0,0,0,0
Franklin,401,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,401,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,401,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,401,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,401,President,,,MORROW/BECKETT,0,0,0,0
Franklin,401,President,,,WELLS/WELLS,0,0,0,0
Franklin,401,U.S. Senate,,REP,CORNYN,42,589,118,749
Franklin,401,U.S. Senate,,DEM,HEGAR,24,105,12,141
Franklin,401,U.S. Senate,,LBT,MCKENNON,0,8,2,10
Franklin,401,U.S. Senate,,GRN,COLLINS,0,4,1,5
Franklin,401,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,401,U.S. House,4,REP,FALLON,40,588,117,745
Franklin,401,U.S. House,4,DEM,FOSTER,25,100,13,138
Franklin,401,U.S. House,4,LBT,ANTONELLI,0,9,3,12
Franklin,401,U.S. House,4,,JONES,0,3,1,4
Franklin,401,Railroad Commissioner,,REP,WRIGHT,42,592,121,755
Franklin,401,Railroad Commissioner,,DEM,CASTANEDA,22,97,9,128
Franklin,401,Railroad Commissioner,,LBT,STERETT,0,10,3,13
Franklin,401,Railroad Commissioner,,GRN,GRUENE,0,2,0,2
Franklin,401,State Senate,1,REP,HUGHES,40,579,120,739
Franklin,401,State Senate,1,DEM,SPANKO,25,108,9,142
Franklin,401,State Representative,1,REP,GARY VANDEAVER,52,607,128,787
Franklin,402,President,,REP,TRUMP/PENCE,21,291,172,484
Franklin,402,President,,DEM,BIDEN/HARRIS,19,48,25,92
Franklin,402,President,,LBT,JORGENSEN/COHEN,3,3,2,8
Franklin,402,President,,GRN,HAWKINS/WALKER,0,1,0,1
Franklin,402,President,,,BODDIE/STONEHAM,0,0,0,0
Franklin,402,President,,,CARROLL/PATEL,0,0,0,0
Franklin,402,President,,,CELLA/CELLA,0,0,0,0
Franklin,402,President,,,CUELLAR/MONREAL,0,0,0,0
Franklin,402,President,,,HOEFLING/PRIOR,0,0,0,0
Franklin,402,President,,,LA RIVA/PELTIER,0,0,0,0
Franklin,402,President,,,LOEB/JAIRALA,0,0,0,0
Franklin,402,President,,,MORROW/BECKETT,0,0,0,0
Franklin,402,President,,,WELLS/WELLS,0,0,0,0
Franklin,402,U.S. Senate,,REP,CORNYN,22,285,170,477
Franklin,402,U.S. Senate,,DEM,HEGAR,18,49,22,89
Franklin,402,U.S. Senate,,LBT,MCKENNON,2,5,5,12
Franklin,402,U.S. Senate,,GRN,COLLINS,0,0,0,0
Franklin,402,U.S. Senate,,,TUROLLOLS-BONILLA,0,0,0,0
Franklin,402,U.S. House,4,REP,FALLON,22,274,170,466
Franklin,402,U.S. House,4,DEM,FOSTER,19,44,20,83
Franklin,402,U.S. House,4,LBT,ANTONELLI,2,3,3,8
Franklin,402,U.S. House,4,,JONES,0,5,3,8
Franklin,402,Railroad Commissioner,,REP,WRIGHT,23,280,168,471
Franklin,402,Railroad Commissioner,,DEM,CASTANEDA,18,42,18,78
Franklin,402,Railroad Commissioner,,LBT,STERETT,0,7,5,12
Franklin,402,Railroad Commissioner,,GRN,GRUENE,0,4,0,4
Franklin,402,State Senate,1,REP,HUGHES,23,284,173,480
Franklin,402,State Senate,1,DEM,SPANKO,17,47,20,84
Franklin,402,State Representative,1,REP,GARY VANDEAVER,27,295,175,497